Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,First_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_other,MS_Zoning_Residential_Medium_Density,MS_Zoning_other,Street_other,Alley_other,Lot_Shape_Slightly_Irregular,Lot_Shape_other,Land_Contour_other,Utilities_other,Lot_Config_Inside,Lot_Config_other,Land_Slope_other,Neighborhood_other,Condition_1_other,Condition_2_other,Bldg_Type_other,House_Style_One_Story,House_Style_other,Overall_Qual_Above_Average,Overall_Qual_Good,Overall_Qual_Very_Good,Overall_Qual_other,Overall_Cond_Above_Average,Overall_Cond_Good,Overall_Cond_other,Roof_Style_Hip,Roof_Style_other,Roof_Matl_other,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Exterior_2nd_Wd.Sdng,Exterior_2nd_other,Mas_Vnr_Type_other,Exter_Qual_Typical,Exter_Qual_other,Exter_Cond_Typical,Exter_Cond_other,Foundation_CBlock,Foundation_other,Bsmt_Qual_Typical,Bsmt_Qual_other,Bsmt_Cond_other,Bsmt_Exposure_No,Bsmt_Exposure_other,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_other,Heating_other,Heating_QC_Good,Heating_QC_Typical,Heating_QC_other,Central_Air_other,Electrical_other,Kitchen_Qual_Typical,Kitchen_Qual_other,Functional_other,Fireplace_Qu_Typical,Fireplace_Qu_other,Garage_Type_Detchd,Garage_Type_other,Garage_Finish_RFn,Garage_Finish_Unf,Garage_Finish_other,Paved_Drive_other,Pool_QC_other,Fence_No_Fence,Fence_other,Misc_Feature_other,Sale_Type_other,Sale_Condition_other,Gr_Liv_Area,Sale_Price
44,3811,2004,2005,174,3,0,120,1646,0,1,1,2,0,2,1,5,1,482,128,53,0,0,155,0,7,2008,-93.615985,42.008806,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1646,250000
0,23730,1996,1997,668,3,0,1140,2032,0,1,0,3,0,3,1,7,0,786,0,46,192,0,0,0,9,2008,-93.607342,41.99507,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2032,300000
0,11050,1996,1997,0,7,0,910,910,0,0,0,2,1,3,1,8,1,816,318,32,0,0,0,0,9,2008,-93.60489,41.997062,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1820,213000
76,9880,1977,1977,0,1,0,574,1118,0,1,0,1,0,3,1,6,1,358,203,0,0,0,0,0,7,2008,-93.604549,41.997069,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1118,171000
75,10125,1977,1977,0,1,279,276,1279,0,0,1,2,0,3,1,6,2,473,238,83,0,0,0,0,2,2008,-93.604548,41.996919,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1279,171500
74,9990,1991,1991,0,1,0,297,1689,0,1,0,2,0,3,1,6,1,432,428,120,0,0,0,0,7,2008,-93.602429,41.995991,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1689,228500
42,4084,1986,1986,340,3,0,384,1501,0,1,0,2,0,2,1,6,1,512,240,0,0,0,0,0,7,2008,-93.639793,42.00514,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1501,241500
0,15498,1976,1976,0,1,400,0,2898,0,1,0,2,0,2,1,10,1,665,0,72,174,0,0,0,5,2008,-93.650229,41.998999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2898,287000
74,11563,2006,2007,258,3,0,482,1537,0,1,0,2,0,3,1,8,0,788,0,26,0,0,0,0,4,2008,-93.653122,41.995141,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1537,294000
71,9520,2007,2008,338,3,0,125,1646,0,1,0,2,0,3,1,7,1,800,192,44,0,0,0,0,4,2008,-93.653025,41.994841,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1646,293077
107,12852,2007,2007,0,3,0,150,920,0,1,0,2,1,3,1,6,1,612,0,192,0,0,0,0,1,2008,-93.651718,41.99373,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1780,264966
73,9802,2006,2007,0,7,0,352,712,0,0,0,2,1,3,1,6,0,400,100,0,0,0,0,0,4,2008,-93.649198,41.995142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1442,172500
73,9735,2006,2007,0,7,0,384,754,0,0,0,2,1,3,1,7,0,400,100,0,0,0,0,0,5,2008,-93.649475,41.993751,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1394,167500
75,12890,1989,1989,128,7,0,1495,1495,0,0,0,2,0,3,1,8,1,438,252,0,192,0,0,0,7,2008,-93.644679,41.999812,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1495,150000
47,12416,1986,1986,132,1,208,0,1651,0,1,0,2,0,3,1,7,1,616,192,0,0,0,0,0,11,2008,-93.646054,41.999575,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1651,184000
93,18265,1986,1986,228,3,60,276,1256,0,0,0,2,0,3,1,6,1,578,282,0,0,0,0,0,3,2008,-93.6470597,41.9976055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1256,180000
85,10200,1988,1989,219,3,0,678,1509,0,1,0,2,0,3,1,5,1,600,224,0,0,0,0,0,8,2008,-93.64427,41.998554,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1509,175000
82,11202,2003,2003,206,3,0,403,1440,0,1,0,2,0,3,1,7,1,467,185,95,0,0,0,0,6,2008,-93.646726,41.995512,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1440,232500
85,12244,2003,2003,226,3,0,611,1482,0,1,0,2,1,4,1,10,2,749,168,0,0,0,0,0,8,2008,-93.647834,41.99423,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2262,305000
79,11449,2007,2007,0,3,0,873,1728,0,1,0,2,0,3,1,7,1,520,0,276,0,0,0,0,1,2008,-93.653218,41.99312,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,298751
85,11447,2005,2006,674,3,0,393,1964,0,1,0,2,1,3,1,7,1,892,0,265,0,0,0,0,6,2008,-93.647214,41.993611,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1964,370000
97,8940,1997,1998,200,3,0,35,1344,0,2,0,2,0,2,2,8,0,784,0,0,0,0,0,0,11,2008,-93.608267,41.99338,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1344,209200
32,4500,1997,1997,197,3,0,325,1189,0,1,0,2,0,2,1,4,0,392,0,122,0,0,0,0,4,2008,-93.608197,41.993059,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1189,160500
150,14137,1964,1964,98,1,247,88,1200,0,1,0,1,0,3,1,6,0,850,0,119,0,0,171,0,11,2008,-93.606374,41.993185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1200,173000
0,4224,1975,1975,0,3,0,271,1040,0,0,0,1,0,3,1,6,0,499,0,100,0,0,0,0,6,2008,-93.605351,41.99261,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1040,124000
0,2665,1976,1976,0,7,0,264,616,0,0,0,1,1,3,1,4,1,336,141,24,0,0,0,0,6,2008,-93.604649,41.991372,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1304,115000
41,2665,1976,1976,0,1,0,232,925,0,0,0,2,0,4,1,6,1,336,92,26,0,0,0,0,5,2008,-93.604184,41.990899,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1475,129500
21,1596,1973,1973,0,3,0,25,526,0,1,0,1,0,1,1,4,1,297,0,101,0,120,0,0,7,2008,-93.604269,41.991779,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,988,94900
0,17979,1968,1968,0,1,0,328,1160,0,1,0,1,0,3,1,6,0,257,81,0,0,0,0,500,2,2008,-93.601444,41.993249,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1160,152500
21,1890,1972,1972,0,1,0,135,630,0,1,0,1,0,1,1,3,0,0,88,0,0,0,0,0,6,2008,-93.603458,41.991933,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,630,81000
100,21750,1954,1954,0,7,0,988,988,0,0,0,1,0,2,1,4,0,520,0,0,0,0,0,0,2,2008,-93.610109,41.988675,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,988,113000
59,6490,1983,1983,0,3,0,282,816,0,0,1,1,0,2,1,4,0,264,315,0,0,0,0,0,4,2008,-93.6051072,41.987109,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,816,128500
37,6951,1984,1985,0,1,0,218,923,0,1,0,1,0,3,1,5,0,264,362,0,0,0,0,0,10,2008,-93.604761,41.988934,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,923,119500
60,6600,1982,2008,0,1,0,175,816,0,0,1,1,0,3,1,5,1,264,0,0,0,0,0,0,10,2008,-93.603917,41.98811,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,816,130500
60,6600,1982,2003,0,3,0,0,816,0,1,0,1,0,2,1,4,0,816,0,0,0,0,0,0,6,2008,-93.603916,41.988076,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,816,138000
74,12395,1984,1984,0,1,0,217,889,0,0,0,1,0,3,1,6,0,484,0,0,0,0,0,0,4,2008,-93.603722,41.986498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,889,137500
0,11075,1969,1969,232,1,193,29,1168,0,0,1,2,1,4,1,7,1,530,305,189,0,0,0,400,9,2008,-93.600066,41.991885,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1968,172000
0,56600,1900,1950,0,7,0,686,1150,0,0,0,2,0,4,1,7,0,288,0,0,0,0,0,0,1,2008,-93.577427,42.022745,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1836,103000
85,10667,1971,1971,302,2,0,749,1587,0,0,0,2,0,3,1,7,1,525,0,44,0,0,0,0,3,2007,-93.618504,42.051297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1587,167300
85,10628,1970,1970,0,3,0,499,1277,0,1,0,1,0,2,1,5,1,526,0,0,0,0,176,0,4,2007,-93.618503,42.051357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1277,167000
95,13651,1973,1973,1115,1,0,343,2223,0,1,0,2,0,3,1,8,2,516,300,0,0,0,0,0,2,2007,-93.617273,42.049671,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2223,244000
95,15865,1970,1970,0,1,823,1043,2217,0,1,0,2,0,4,1,8,1,621,81,207,0,0,224,0,10,2007,-93.61728,42.050443,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2217,268000
0,10364,1995,1996,0,7,0,806,806,0,0,0,2,1,3,1,7,1,373,0,40,0,0,0,0,5,2007,-93.63736,42.060466,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1572,168000
0,13869,1997,1997,0,3,0,612,794,0,0,1,2,0,3,1,6,0,388,0,75,0,0,0,0,7,2007,-93.636146,42.061664,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1470,177000
57,8773,1997,1997,0,7,0,916,916,0,0,0,2,1,3,1,7,1,460,100,38,0,0,0,0,8,2007,-93.636972,42.061326,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1600,169000
41,5330,2000,2000,0,3,0,298,1652,0,1,0,2,0,2,1,6,0,499,96,48,0,0,0,0,8,2007,-93.634341,42.063067,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1652,251000
0,8637,1999,2000,0,1,0,52,947,0,1,0,2,1,3,1,7,1,451,256,48,0,0,0,0,4,2007,-93.640613,42.058953,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1714,180000
63,7875,1996,1996,0,6,0,277,691,0,0,0,2,1,3,1,6,0,420,0,44,0,0,0,0,8,2007,-93.637865,42.059562,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1553,178750
63,7875,1995,1996,38,7,0,1237,1253,0,0,0,2,0,3,1,6,1,402,220,21,0,0,0,0,6,2007,-93.637883,42.059517,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1253,176000
60,7500,1999,2003,0,7,0,938,957,0,0,0,3,1,5,1,7,1,482,188,30,0,0,0,0,8,2007,-93.639068,42.059242,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2299,204000
0,7655,1993,1994,0,7,0,903,910,0,0,0,2,1,3,1,7,1,392,290,84,0,0,0,0,7,2007,-93.635833,42.057533,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1642,168000
160,18160,1964,1964,138,2,0,752,1128,0,1,0,1,0,3,1,6,1,480,0,108,246,0,0,0,3,2007,-93.633329,42.057022,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1128,154204
0,3696,1986,1986,0,7,0,1074,1088,0,0,0,1,1,2,1,5,0,461,0,74,137,0,0,0,10,2007,-93.634513,42.059375,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1088,170000
0,5062,1984,1984,0,3,182,180,1190,0,1,0,2,0,3,1,6,1,577,219,0,0,0,0,0,9,2007,-93.632917,42.059239,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2090,207500
35,5118,1990,1990,0,3,0,386,1321,0,1,0,1,0,1,1,4,1,484,0,64,140,0,0,0,8,2007,-93.631633,42.059304,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1321,212000
52,51974,2006,2007,710,3,0,1559,2338,0,1,0,2,1,4,1,8,2,1110,0,135,0,0,322,0,6,2007,-93.626366,42.061202,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2338,591587
61,8035,2006,2006,165,3,0,815,1612,0,1,0,2,0,2,1,6,1,556,0,164,0,0,0,0,3,2007,-93.629538,42.059743,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1612,319900
60,8089,2007,2007,0,3,0,474,1419,0,1,0,2,0,2,1,7,1,567,140,0,0,0,0,0,10,2007,-93.630074,42.058893,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1419,392000
85,14082,2006,2006,945,3,0,662,2234,0,1,0,1,1,1,1,7,1,724,390,80,0,0,0,0,1,2007,-93.628754,42.058998,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2234,441929
81,13870,2006,2007,250,3,0,590,2042,0,1,0,2,0,3,1,8,1,724,240,52,0,0,174,0,10,2007,-93.628723,42.058996,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2042,455000
